listing_id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,accommodates (groups)
12947502,"Great appartment in Amsterdam West",1473669,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/12947502","2"
13107524,"Cosy apartment near Vondelpark",21953006,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,20,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13107524","2"
13108615,"Luxurious&spacious&modern&groundfloor&Vondelpark2p",72867703,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",149,15,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13108615","2"
13731722,"Cosy and spacious appartment in Upper Eastside",80323091,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13731722","2"
13778923,"Bright canal view apartment Amsterdam city center",80894385,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,13,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13778923","2"
13817814,"bfgbfss",29945731,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,19,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13817814","2"
13837590,"Charming apartment in city centre",35391123,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",149,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13837590","2"
13863250,"Quiet apartment in ""Oud-West"", near the Vondelpark",32960785,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13863250","2"
14895677,"Lovely and sunny apartment in the Vondel park area",15883577,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/14895677","2"
15046768,"Beautiful apartment close to the city center",95084321,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,16,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15046768","2"
15135997,"Lovely apartment at ''the pijp'' in Amsterdam",95976150,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15135997","2"
15139813,"Beautiful bright apartment with canal view!",60635491,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,28,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15139813","2"
15143688,"Contemporary apartment quiet area near city centre",15775832,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15143688","2"
15316822,"Perfect central apartment Amsterdam",37863324,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,19,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15316822","2"
15642871,"Comfortable apartment in vibrant de Pijp district",100913405,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",103,53,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15642871","2"
15654362,"Modern and comfortable apartment in Westerpark",9134603,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15654362","2"
15786513,"Modern and Clean apartment @ WESTERPARK",12611421,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,15,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15786513","2"
15787566,"Modern APT | Garden | Close to the Amstel river!",47391551,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,14,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15787566","2"
15995195,"Lovely, spacious Jordaan apartment  in city center",103651147,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",254,17,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/15995195","2"
16175703,"Classical canal house with rooftop -city center",18627408,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",180,12,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/16175703","2"
16387547,"Quiet, spacious apartment across from Vondelpark",6274857,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/16387547","2"
16647301,"Canal chic",2171452,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,37,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/16647301","2"
17218133,"Cozy apartment next to Vondelpark",19880637,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,8,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/17218133","2"
17350540,"Renovated bright apartment near the city centre!",117231330,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/17350540","2"
17564346,"Sunny Spacious Quiet Penthouse in City Centre",6992853,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",165,11,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/17564346","2"
17729936,"Spacious apartment in the heart of Amsterdam",4793392,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/17729936","2"
17999442,"Modern & cosy with rooftop terrace",120032888,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",165,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/17999442","2"
18016253,"Wonderful apartment in A'dam Center",94610421,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",199,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18016253","2"
18075322,"Ruim en licht appartement JORDAAN / OUD WEST",17917528,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,23,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18075322","2"
18106807,"Bright, pretty residence in the heart of Amsterdam",22251198,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",87,21,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18106807","2"
18524477,"Lovely appartment: top spot for a perfect citytrip",11032363,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,8,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18524477","2"
18613398,"Beautiful appartment with balcony!",56629949,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18613398","2"
18652513,"Great house next to famous Jordaan and Westerpark",925464,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18652513","2"
18710840,"Charming Bright sunny apartment in de Pijp!",2138177,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,17,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18710840","2"
19052311,"1 bedroom appartment with spacious balcony",18704303,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,12,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19052311","2"
19138700,"LOVELY MODERN apartment 5 minutes from City Centre",28032107,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19138700","2"
19345161,"Lovely apartment close to the center of Amsterdam",32403247,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",160,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19345161","2"
19419261,"Light and cosy home near Vondelpark",4919633,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",68,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19419261","2"
19473913,"Cosy apartment @Albert Cuypstraat with market view",692851,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,10,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19473913","2"
19588606,"Spacious, bright and lovely decorated apartment",9067519,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19588606","2"
19745436,"Modern and cosy apartment in a popular area!",138886781,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19745436","2"
19908895,"Comfortable apartment  in Amsterdam, quiet area",7827830,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,12,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19908895","2"
19966557,"Sunny Apartment in Amsterdam East",97819610,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,11,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/19966557","2"
20022212,"Private appartement located in oud west/vondelpark",92648724,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20022212","2"
20074621,"Lovely modern apartment in Amsterdam West",28512892,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20074621","2"
20134942,"Lovely apartment nearby Artis",143176834,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20134942","2"
20179100,"Nice appartment near the famous Albert Cuyp Market",24490536,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,14,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20179100","2"
20188400,"Lovely, cosy apartment, Amsterdam",86698167,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,11,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20188400","2"
20209731,"COSY ONE BEDROOM APT in the PIJP...",50605149,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20209731","2"
20224062,"Geweldige studio in Oud-Zuid",9876042,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,12,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20224062","2"
20313768,"Charming luxury apartment Oud-West",7719332,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20313768","2"
20464210,"Rooftop terrace apartment for 2-3persons!",146102011,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20464210","2"
20465180,"Charming apartment in De Pijp",4446853,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",157,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20465180","2"
20560877,"A bright and cosy apartment nearby Vondelpark",50424735,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,14,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20560877","2"
20636279,"Nice apartment with garden nearby the Rai - 2 pers",67705741,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20636279","2"
20686700,"Great apartment in trendy neighborhood",10387935,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,22,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20686700","2"
20809143,"Lovely Apartment Amsterdam",67757464,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20809143","2"
20827428,"Romantic apartment in amazing Amsterdam East",3612551,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/20827428","2"
21182046,"Stunning unforgettable canal view in city center",23704483,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",275,16,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21182046","2"
21215640,"Modern, Trendy & Quiet Central Apartment.",75613506,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",180,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21215640","2"
21227020,"Rustig, ruim en luxe appartement in hippe buurt",38775672,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",149,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21227020","2"
21272559,"Cozy, Authentic & Romantic get away @the Jordaan!",129114483,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21272559","2"
21276527,"SUPER lovely 18th century canalhouse with garden!",153915376,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,11,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21276527","2"
21389942,"Bright and cozy apartment in De Pijp",72270399,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,17,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21389942","2"
21546225,"Wonderful modern apartment nearby Vondelpark",17627156,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",139,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21546225","2"
21933984,"Beautiful apartment in Oud-West, near Vondelpark",46014997,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/21933984","2"
22046623,"Brand new and renovated modern styled apartment",57505407,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22046623","2"
22092298,"Amsterdam Canal view Apartment (Prinsengracht)",161390034,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",170,14,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22092298","2"
22302445,"Bright,charming  and new appartment in Amsterdam",49787717,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22302445","2"
22303547,"Lovely and cosy appartment in Oud-West",5989544,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",123,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22303547","2"
22305089,"Spacious apartment in Amsterdam museum quarter.",9068179,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",190,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22305089","2"
22322841,"Beautifull decorated appartment",45792695,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22322841","2"
22334179,"Spacious apartment in Amsterdam North",163290761,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22334179","2"
22406555,"Cozy Apartment with Canal view",33639616,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,13,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22406555","2"
22414363,"Beautiful apartment in trendy Baarsjes!",46198729,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22414363","2"
22433970,"Lovely apartment in the Jordaan area, City Center",73954794,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,19,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22433970","2"
22568194,"Light & modern apartment in lovely ""De Pijp"" area.",165865452,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,10,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22568194","2"
22680768,"Light apartment with amazing view in city centre!",95528645,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,19,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22680768","2"
22688205,"Sunny and warm apartment with view on Vondelpark",70901677,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22688205","2"
22712436,"Canal view appartment",46522961,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",159,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22712436","2"
22744624,"Spacious Luxury home with canal view | City Centre",3386632,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",160,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22744624","2"
22759063,"Beautiful private apartment in top location",21329269,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",205,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22759063","2"
22759349,"Hip apartment in trendy Old West Amsterdam",13848060,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,8,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22759349","2"
22784060,"Charming apartment in authentic Amsterdam East",2405157,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22784060","2"
22804712,"Beautiful canal apartment in city center Amsterdam",798492,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",170,10,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22804712","2"
22991202,"Luxury, well located Apartment(50m2) with terrace",33970267,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",160,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/22991202","2"
23314441,"MODERN LUXURIOUS APARTMENT IN OLDEST PART OF TOWN",7925030,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",225,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23314441","2"
23366093,"Spacious apartment for 2, close to city centre",174147424,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23366093","2"
23461580,"Luxurious apartment in Amsterdam (Centre, East)",165592917,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23461580","2"
23569095,"**COSY and BRIGHT apartment  in West area**",89075557,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23569095","2"
23721190,"Amazing apartment in the Jordaan with roof terrace",53938771,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",195,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23721190","2"
23833861,"Modern apartment nearby â€˜de Pijpâ€™ & RAI Station",59171116,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23833861","2"
23921356,"Scandinavian design apartment with kingsize bed",20561264,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/23921356","2"
24016126,"Modern, spacious and bright apartment in de Pijp",180737357,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",205,11,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/24016126","2"
24171387,"Stylish Apartment - perfect to explore Amsterdam",39578189,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,12,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/24171387","2"
24207222,"Typical Amsterdam house with canal view.",4906197,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",96,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/24207222","2"
24355387,"A lovely apartment in Amsterdam near Vondelpark",100218152,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/24355387","2"
24573082,"Designer studio with sunny balcony in de Pijp",10890301,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/24573082","2"
24877656,"Relaxed 2 floor Amsterdam appartment.",18793806,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/24877656","2"
24956945,"Cozy place in De pijp",188678123,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/24956945","2"
25023652,"Beautiful apartment with canal view at Westerpark",21359898,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25023652","2"
25189051,"Great appartment, stunning view and best bed ever!",3329689,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25189051","2"
25308669,"Comfy 2P Apt | NEAR CITY CENTRE | with Balcony",65859990,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",109,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25308669","2"
25343436,"Lovely renovated apartment Westerpark",16679663,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25343436","2"
25912456,"Amsterdam newly built apartment (70 square metres)",4472915,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25912456","2"
25912875,"Fancy apartment",59558791,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",159,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/25912875","2"
26116665,"Silent & cosy apartment Amsterdam EAST",6522384,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/26116665","2"
26265461,"Charming luxury apartment de Pijp",6129382,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,8,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/26265461","2"
26294197,"Charming Apartment with Canal View, West-Side",50838355,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,10,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/26294197","2"
26558562,"Beautiful apt. in AMS East with huge roof terrace!",5206519,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",145,8,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/26558562","2"
27061787,"Cozy apartment next to the Jordaan area",203627746,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27061787","2"
27166607,"Modern & spacious apartment in Old West Amsterdam",86862264,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",145,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27166607","2"
27309035,"Amsterdam | clean apartment | 2 persons",12277683,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27309035","2"
27353091,"Designer apartment 5 minutes from city center",13191184,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",180,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27353091","2"
27397704,"Cosy modern apartment close to AMS city centre",75266327,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27397704","2"
27399582,"Private apartment in the heart of the center *",193068904,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,14,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27399582","2"
27443093,"Modern Jordaan Area Apartment",654993,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27443093","2"
27533135,"Private apt close to Vondelpark! Ideal for couples",6683167,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27533135","2"
27854458,"LIVE LIKE A LOCAL BUT CLOSE TO THE CENTER",8801297,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/27854458","2"
28148836,"Cosy 40m2 apartment in quiet street of city centre",12627706,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28148836","2"
28170511,"Wonderful apartment in city center with jacuzzi!",47078997,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",185,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28170511","2"
28215510,"Modern & Spacious 1 Bedroom Apt. over 2 Floors",654760,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",147,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28215510","2"
28218237,"Spacious and modern apartment close to the centre.",9971697,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28218237","2"
28569043,"Jordaan House",29261504,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,4,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28569043","2"
28609542,"Beautiful apartment in the center of Amsterdam",115189142,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,10,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28609542","2"
28711217,"Cozy apartment with big garden near ferry",168165943,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28711217","2"
28726289,"lovely quiet and comfortable apartment in Oud-West",25310676,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28726289","2"
28755435,"Deer Gillis â˜… Amsterdam",7238103,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,10,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28755435","2"
28821513,"Lovely house in quiet neighboorhood with garden",15041401,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",194,9,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28821513","2"
28854693,"Cosy apartment in quiet street near city centre",17888019,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28854693","2"
28931476,"Lovely modern appartment with Garden",38336750,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/28931476","2"
29322058,"Private Apartment with Canal-View @ Amsterdam-West",5490364,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/29322058","2"
29477413,"AMAZING canal-view APT in historical centre",222012982,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",149,6,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/29477413","2"
29790700,"Charming apartment in city centre",19114107,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/29790700","2"
8750833,"Unique Rooftop Parkview apartment",15503879,"Apartment","Private room",2,1,1,1,"Real Bed",210,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/8750833","2"
9151127,"Sweet apartment Vondelpark quiet area",8009997,"Apartment","Private room",2,1,1,1,"Real Bed",125,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/9151127","2"
13111096,"Ground floor 1-person room in South Amsterdam/RAI",72892859,"Apartment","Private room",2,1,1,1,"Real Bed",89,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/13111096","2"
14499322,"Beautiful ensuite double room with a balcony",19530918,"Apartment","Private room",2,1,1,1,"Real Bed",85,3,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/14499322","2"
16069746,"Light and spacious room near Anne Frank/Foodhallen",90374943,"Apartment","Private room",2,1,1,1,"Real Bed",82,7,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/16069746","2"
16903686,"Apartment in De Pijp 5 min from Museum Qtr",7070139,"Apartment","Private room",2,1,1,1,"Real Bed",150,14,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/16903686","2"
17825895,"One bedroom in shared flat - Great location!",55090308,"Apartment","Private room",2,1,1,1,"Real Bed",60,11,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/17825895","2"
18131923,"Cosy room full of light close to the centre",34683734,"Apartment","Private room",2,1,1,1,"Real Bed",90,5,100,10,10,10,10,10,9,"https://www.airbnb.com/rooms/18131923","2"
