listing_id,street,neighbourhood,zipcode,city,state,country,latitude,longitude
15628281,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 VL","Amsterdam","Noord-Holland","Netherlands",52.38657307,4.920789089
15670095,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39947596,4.905126242
15693863,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KL","Amsterdam","Noord-Holland","Netherlands",52.3999743,4.904658369
15724417,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BP","Amsterdam","Noord-Holland","Netherlands",52.38847585,4.946530719
15771785,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39423471,4.909487407
15785019,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RH","Amsterdam","Noord-Holland","Netherlands",52.39461934,4.926868876
15870113,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LB","Amsterdam","Noord-Holland","Netherlands",52.39288046,4.933599519
15882816,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 BS","Amsterdam","Noord-Holland","Netherlands",52.3845494,4.912955592
15906779,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022","Amsterdam","Noord-Holland","Netherlands",52.38690899,4.927515431
16106196,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","","Amsterdam","Noord-Holland","Netherlands",52.39853619,4.904521518
16111547,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 PK","Amsterdam","Noord-Holland","Netherlands",52.38260689,4.916317022
16152086,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 XV","Amsterdam","Noord-Holland","Netherlands",52.39139996,4.907053309
16183878,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LX","Amsterdam","Noord-Holland","Netherlands",52.39172114,4.936897638
16204214,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 VK","Amsterdam","Noord-Holland","Netherlands",52.39365721,4.939576293
16235805,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 AJ","Amsterdam","Noord-Holland","Netherlands",52.39608042,4.918613201
16292533,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 TX","Amsterdam","Noord-Holland","Netherlands",52.39163017,4.949403277
16301227,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 VH","Amsterdam","Noord-Holland","Netherlands",52.38665836,4.921264065
16318223,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39610181,4.904657738
16352821,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 HW","Amsterdam","Noord-Holland","Netherlands",52.38926726,4.902716107
16360498,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 CD","Amsterdam","Noord-Holland","Netherlands",52.38594156,4.910577056
16364915,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 EB","Amsterdam","Noord-Holland","Netherlands",52.38574665,4.916908712
16387435,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 NN","Amsterdam","Noord-Holland","Netherlands",52.38176569,4.915602315
16404688,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 KX","Amsterdam","Noord-Holland","Netherlands",52.3915939,4.936863512
16539738,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 LA","Amsterdam","Noord-Holland","Netherlands",52.39370089,4.910760533
16591325,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 CE","Amsterdam","Noord-Holland","Netherlands",52.38543873,4.907466406
16626195,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021","Amsterdam","Noord-Holland","Netherlands",52.38715485,4.918225069
16762501,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 CT","Amsterdam","Noord-Holland","Netherlands",52.38591261,4.917351758
16825583,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 EH","Amsterdam","Noord-Holland","Netherlands",52.38893531,4.949286972
16854501,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LK","Amsterdam","Noord-Holland","Netherlands",52.39253915,4.933931178
16864791,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 AP","Amsterdam","Noord-Holland","Netherlands",52.39299321,4.942986098
17041354,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 XE","Amsterdam","Noord-Holland","Netherlands",52.39089145,4.908956856
17129224,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RJ","Amsterdam","Noord-Holland","Netherlands",52.3928871,4.926745546
17194792,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1033 JL","Amsterdam","Noord-Holland","Netherlands",52.41056654,4.885488984
17244684,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 TT","Amsterdam","Noord-Holland","Netherlands",52.38820246,4.912319208
17318243,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 PJ","Amsterdam","Noord-Holland","Netherlands",52.38216925,4.917076846
17472980,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 GG","Amsterdam","Noord-Holland","Netherlands",52.3873298,4.908500971
17487457,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 GG","Amsterdam","Noord-Holland","Netherlands",52.38687358,4.909658755
17507949,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 GG","Amsterdam","Noord-Holland","Netherlands",52.38594451,4.910018282
17519995,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 HG","Amsterdam","Noord-Holland","Netherlands",52.38185741,4.906989153
17570765,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39518747,4.915948481
17580267,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LL","Amsterdam","Noord-Holland","Netherlands",52.39179841,4.937104934
17630018,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RW","Amsterdam","Noord-Holland","Netherlands",52.39273234,4.925344931
17631393,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 CD","Amsterdam","Noord-Holland","Netherlands",52.38485709,4.909189415
17888621,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39358707,4.913569798
17905627,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 GL","Amsterdam","Noord-Holland","Netherlands",52.38503423,4.916069697
17932618,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RW","Amsterdam","Noord-Holland","Netherlands",52.3923411,4.925563063
17936064,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.3962691,4.904650222
18045687,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39781801,4.905433813
18107108,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 HE","Amsterdam","Noord-Holland","Netherlands",52.39150353,4.909507909
18115300,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LH","Amsterdam","Noord-Holland","Netherlands",52.39288423,4.931882911
18148553,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BT","Amsterdam","Noord-Holland","Netherlands",52.39085544,4.940968654
18211105,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LX","Amsterdam","Noord-Holland","Netherlands",52.39050961,4.940434743
18235396,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.3964081,4.916367658
18263579,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 JK","Amsterdam","Noord-Holland","Netherlands",52.38337084,4.916266987
18266190,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 LR","Amsterdam","Noord-Holland","Netherlands",52.3833863,4.911572039
18309094,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 VV","Amsterdam","Noord-Holland","Netherlands",52.39228211,4.940024462
18319387,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1033","Amsterdam","Noord-Holland","Netherlands",52.39974295,4.893777825
18322100,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 AB","Amsterdam","Noord-Holland","Netherlands",52.3899489,4.936216778
18378585,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022","Amsterdam","Noord-Holland","Netherlands",52.38740528,4.937298474
18380286,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 AJ","Amsterdam","Noord-Holland","Netherlands",52.39156237,4.94256702
18404799,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BS","Amsterdam","Noord-Holland","Netherlands",52.39125635,4.935982955
18460188,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 XA","Amsterdam","Noord-Holland","Netherlands",52.38836072,4.926135132
18465822,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KA","Amsterdam","Noord-Holland","Netherlands",52.3940967,4.90997674
18558487,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39643232,4.903917506
18613035,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LM","Amsterdam","Noord-Holland","Netherlands",52.39184222,4.937201074
18798302,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RW","Amsterdam","Noord-Holland","Netherlands",52.39309362,4.92515747
18836067,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 CR","Amsterdam","Noord-Holland","Netherlands",52.39302175,4.913908517
18872744,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 CL","Amsterdam","Noord-Holland","Netherlands",52.39387639,4.91682313
18879176,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 BJ","Amsterdam","Noord-Holland","Netherlands",52.39534885,4.916638975
18939112,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 VC","Amsterdam","Noord-Holland","Netherlands",52.39918037,4.914654147
18943203,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 JH","Amsterdam","Noord-Holland","Netherlands",52.38659225,4.92121632
18945179,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39640288,4.907920226
18974083,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 AB","Amsterdam","Noord-Holland","Netherlands",52.38958507,4.937201279
18996536,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 PJ","Amsterdam","Noord-Holland","Netherlands",52.38255161,4.91609958
19009709,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BC","Amsterdam","Noord-Holland","Netherlands",52.39203657,4.943316367
19077543,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025","Amsterdam","Noord-Holland","Netherlands",52.39122389,4.937517491
19091748,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1034 ZA","Amsterdam","Noord-Holland","Netherlands",52.40169121,4.900762535
19149576,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BT","Amsterdam","Noord-Holland","Netherlands",52.38953466,4.940923831
19151099,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 AB","Amsterdam","Noord-Holland","Netherlands",52.39096536,4.936086918
19169260,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","","Amsterdam","Noord-Holland","Netherlands",52.39240072,4.934853852
19178355,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 CX","Amsterdam","Noord-Holland","Netherlands",52.3953915,4.914363717
19178978,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 CX","Amsterdam","Noord-Holland","Netherlands",52.39701453,4.916454564
19218852,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 GL","Amsterdam","Noord-Holland","Netherlands",52.38883011,4.909507067
19397125,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 BV","Amsterdam","Noord-Holland","Netherlands",52.38656221,4.916007703
19403546,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LL","Amsterdam","Noord-Holland","Netherlands",52.39107819,4.937915631
19447238,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 CD","Amsterdam","Noord-Holland","Netherlands",52.38391867,4.906942212
19501988,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 BA","Amsterdam","Noord-Holland","Netherlands",52.39587872,4.916017981
19527896,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 AZ","Amsterdam","Noord-Holland","Netherlands",52.38959245,4.911844905
19545793,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 XM","Amsterdam","Noord-Holland","Netherlands",52.39938608,4.914733937
19562542,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 AH","Amsterdam","Noord-Holland","Netherlands",52.39162301,4.944455418
19564770,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 AJ","Amsterdam","Noord-Holland","Netherlands",52.39324923,4.942587702
19565430,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BT","Amsterdam","Noord-Holland","Netherlands",52.39077969,4.939878784
19611371,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BT","Amsterdam","Noord-Holland","Netherlands",52.38924657,4.942103003
19628591,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BT","Amsterdam","Noord-Holland","Netherlands",52.3902276,4.939979237
19636161,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023","Amsterdam","Noord-Holland","Netherlands",52.39172349,4.946908496
19688019,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 AN","Amsterdam","Noord-Holland","Netherlands",52.39356484,4.943380765
19743476,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LS","Amsterdam","Noord-Holland","Netherlands",52.3907383,4.9296372
19785831,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KJ","Amsterdam","Noord-Holland","Netherlands",52.39962871,4.901997411
19818979,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 GE","Amsterdam","Noord-Holland","Netherlands",52.38582677,4.91353561
19888963,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032LR","Amsterdam","Noord-Holland","Netherlands",52.4004606,4.904477528
19941327,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LA","Amsterdam","Noord-Holland","Netherlands",52.39167146,4.932707124
20021741,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","","Amsterdam","Noord-Holland","Netherlands",52.38465606,4.912939419
20026786,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RT","Amsterdam","Noord-Holland","Netherlands",52.39391434,4.9254117
20030617,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LR","Amsterdam","Noord-Holland","Netherlands",52.39105368,4.931150723
20051742,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 BM","Amsterdam","Noord-Holland","Netherlands",52.38498139,4.912851558
20079521,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 BV","Amsterdam","Noord-Holland","Netherlands",52.38737949,4.916784664
20173159,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 NG","Amsterdam","Noord-Holland","Netherlands",52.38286246,4.915747082
20485737,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 JS","Amsterdam","Noord-Holland","Netherlands",52.3938947,4.91321875
20490167,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1034 ZA","Amsterdam","Noord-Holland","Netherlands",52.40088895,4.903065764
20499230,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.4006822,4.902878429
20515186,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 HV","Amsterdam","Noord-Holland","Netherlands",52.38403853,4.916170642
20534302,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025","Amsterdam","Noord-Holland","Netherlands",52.39172966,4.929459275
20551693,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 XE","Amsterdam","Noord-Holland","Netherlands",52.38724748,4.927376577
20596974,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 HA","Amsterdam","Noord-Holland","Netherlands",52.39801465,4.9144207
20634804,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 JX","Amsterdam","Noord-Holland","Netherlands",52.39331573,4.913561073
20647577,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 JW","Amsterdam","Noord-Holland","Netherlands",52.38545721,4.921611383
20701496,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 JW","Amsterdam","Noord-Holland","Netherlands",52.38500217,4.923472306
20768427,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031","Amsterdam","Noord-Holland","Netherlands",52.38834216,4.909469728
20777486,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 EM","Amsterdam","Noord-Holland","Netherlands",52.38524752,4.914782983
20838843,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031","Amsterdam","Noord-Holland","Netherlands",52.38826629,4.915120652
20940149,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 AH","Amsterdam","Noord-Holland","Netherlands",52.39705209,4.916931879
20964963,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39899602,4.905505365
21005123,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 CD","Amsterdam","Noord-Holland","Netherlands",52.38526582,4.907155639
21052379,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39837957,4.903747502
21073542,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031","Amsterdam","Noord-Holland","Netherlands",52.3941794,4.906597643
21086966,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RW","Amsterdam","Noord-Holland","Netherlands",52.39189421,4.925302233
21093374,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 HH","Amsterdam","Noord-Holland","Netherlands",52.39352469,4.907361555
21116197,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KB","Amsterdam","Noord-Holland","Netherlands",52.3924792,4.909414551
21171529,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RA","Amsterdam","Noord-Holland","Netherlands",52.39395368,4.927141873
21244343,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022","Amsterdam","Noord-Holland","Netherlands",52.39074174,4.922749266
21259560,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 XD","Amsterdam","Noord-Holland","Netherlands",52.3869158,4.92773456
21262848,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 JB","Amsterdam","Noord-Holland","Netherlands",52.385818,4.916483894
21273751,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021","Amsterdam","Noord-Holland","Netherlands",52.38586785,4.913010857
21285206,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031","Amsterdam","Noord-Holland","Netherlands",52.38504494,4.900078649
21349627,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 LS","Amsterdam","Noord-Holland","Netherlands",52.38201984,4.912173288
21380242,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 AB","Amsterdam","Noord-Holland","Netherlands",52.38993449,4.935683778
21391063,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 AM","Amsterdam","Noord-Holland","Netherlands",52.3893788,4.928141381
21406847,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KB","Amsterdam","Noord-Holland","Netherlands",52.39410729,4.910057182
21467989,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KB","Amsterdam","Noord-Holland","Netherlands",52.39394215,4.909613716
21468398,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KB","Amsterdam","Noord-Holland","Netherlands",52.39421834,4.91101007
21468760,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KB","Amsterdam","Noord-Holland","Netherlands",52.39324428,4.910803381
21472476,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 TR","Amsterdam","Noord-Holland","Netherlands",52.38858853,4.924275607
21536683,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39589383,4.905614159
21546628,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 CD","Amsterdam","Noord-Holland","Netherlands",52.38452893,4.907231223
21547474,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","","Amsterdam","Noord-Holland","Netherlands",52.39044974,4.936982483
21556341,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RJ","Amsterdam","Noord-Holland","Netherlands",52.39346005,4.925660613
21556688,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021","Amsterdam","Noord-Holland","Netherlands",52.38358993,4.908012723
21558345,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KK","Amsterdam","Noord-Holland","Netherlands",52.39865642,4.905007825
21571737,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025","Amsterdam","Noord-Holland","Netherlands",52.39275478,4.931263925
21578338,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 EE","Amsterdam","Noord-Holland","Netherlands",52.39493692,4.915725827
21588118,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39692823,4.906241551
21593920,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LE","Amsterdam","Noord-Holland","Netherlands",52.39229467,4.930802918
21628115,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 DB","Amsterdam","Noord-Holland","Netherlands",52.38907978,4.916239666
21696109,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021","Amsterdam","Noord-Holland","Netherlands",52.38419528,4.924798365
21712644,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39540371,4.904743202
21826276,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BS","Amsterdam","Noord-Holland","Netherlands",52.39079942,4.942402123
21828269,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","","Amsterdam","Noord-Holland","Netherlands",52.38665674,4.918987308
21847297,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 VL","Amsterdam","Noord-Holland","Netherlands",52.38685984,4.920211677
21876528,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39741007,4.914838745
21963346,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LG","Amsterdam","Noord-Holland","Netherlands",52.39276423,4.930250833
21970117,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 VL","Amsterdam","Noord-Holland","Netherlands",52.38748962,4.921157742
22041896,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","","Amsterdam","Noord-Holland","Netherlands",52.38684602,4.922037494
22042304,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 XC","Amsterdam","Noord-Holland","Netherlands",52.39222943,4.941490118
22101762,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021","Amsterdam","Noord-Holland","Netherlands",52.384937,4.912725543
22103287,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39654765,4.904957869
22120577,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 VK","Amsterdam","Noord-Holland","Netherlands",52.39349869,4.942338913
22133624,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RH","Amsterdam","Noord-Holland","Netherlands",52.39434255,4.925811825
22187000,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 XW","Amsterdam","Noord-Holland","Netherlands",52.38816644,4.926253889
22236447,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39630969,4.904512172
22305387,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 XM","Amsterdam","Noord-Holland","Netherlands",52.3903202,4.909399125
22333506,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RH","Amsterdam","Noord-Holland","Netherlands",52.39375785,4.926611858
22355192,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LE","Amsterdam","Noord-Holland","Netherlands",52.3922169,4.928984557
22383593,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 AR","Amsterdam","Noord-Holland","Netherlands",52.39290386,4.944811359
22405862,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032","Amsterdam","Noord-Holland","Netherlands",52.39773941,4.906233368
22406878,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1033","Amsterdam","Noord-Holland","Netherlands",52.40145634,4.897058535
22420944,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025","Amsterdam","Noord-Holland","Netherlands",52.39261389,4.928096649
22508650,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 WE","Amsterdam","Noord-Holland","Netherlands",52.39923847,4.921599634
22679718,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 KB","Amsterdam","Noord-Holland","Netherlands",52.39398163,4.910631977
22702212,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 BT","Amsterdam","Noord-Holland","Netherlands",52.39457757,4.917345085
22732874,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031 CC","Amsterdam","Noord-Holland","Netherlands",52.38334391,4.905931472
22757307,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LR","Amsterdam","Noord-Holland","Netherlands",52.39102497,4.930592791
22858279,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031","Amsterdam","Noord-Holland","Netherlands",52.3865954,4.909904748
22890741,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 BT","Amsterdam","Noord-Holland","Netherlands",52.39049899,4.941539912
22966086,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 RX","Amsterdam","Noord-Holland","Netherlands",52.39121034,4.925498452
23053488,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1025 LR","Amsterdam","Noord-Holland","Netherlands",52.39027789,4.929292723
23216478,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 AB","Amsterdam","Noord-Holland","Netherlands",52.38980516,4.934334554
23306757,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 HS","Amsterdam","Noord-Holland","Netherlands",52.39533672,4.915388899
23334370,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1022 AK","Amsterdam","Noord-Holland","Netherlands",52.39018499,4.924132363
23334791,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1021 PP","Amsterdam","Noord-Holland","Netherlands",52.38298054,4.914916272
23347352,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 CC","Amsterdam","Noord-Holland","Netherlands",52.39375239,4.916148481
23364006,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1032 XZ","Amsterdam","Noord-Holland","Netherlands",52.39885759,4.913095292
23393607,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1023 ZB","Amsterdam","Noord-Holland","Netherlands",52.39278156,4.936779364
23578183,"Amsterdam, Noord-Holland, Netherlands","Oud-Noord","1031","Amsterdam","Noord-Holland","Netherlands",52.39046496,4.914136102
